Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2019-01-01,01:08,Tuesday,YORK MILLS STATION,PUSI,0,0,S,YU,5766
2019-01-01,02:14,Tuesday,ST ANDREW STATION,PUMST,0,0,,YU,0
2019-01-01,02:16,Tuesday,JANE STATION,TUSC,0,0,W,BD,5117
2019-01-01,02:27,Tuesday,BLOOR STATION,SUO,0,0,N,YU,5436
2019-01-01,03:03,Tuesday,DUPONT STATION,MUATC,11,16,N,YU,6061
2019-01-01,03:08,Tuesday,EGLINTON WEST STATION,EUATC,11,16,S,YU,5656
2019-01-01,03:09,Tuesday,DUPONT STATION,EUATC,6,11,N,YU,5381
2019-01-01,03:26,Tuesday,ST CLAIR WEST STATION,EUATC,4,9,N,YU,5571
2019-01-01,03:37,Tuesday,KENNEDY BD STATION,TUMVS,0,0,E,BD,5022
2019-01-01,08:04,Tuesday,DAVISVILLE STATION,MUNOA,5,10,S,YU,0
2019-01-01,08:07,Tuesday,KEELE STATION,MUESA,5,10,W,BD,0
2019-01-01,08:09,Tuesday,DONLANDS STATION,MUESA,5,10,W,BD,0
2019-01-01,08:09,Tuesday,KIPLING STATION,MUESA,5,10,E,BD,0
2019-01-01,08:18,Tuesday,DONLANDS STATION,MUESA,5,10,W,BD,0
2019-01-01,08:18,Tuesday,DONLANDS STATION,MUESA,5,10,W,BD,0
2019-01-01,08:19,Tuesday,KENNEDY BD STATION,MUESA,5,10,W,BD,0
2019-01-01,08:28,Tuesday,DONLANDS STATION,MUESA,5,10,W,BD,0
2019-01-01,08:41,Tuesday,GREENWOOD STATION,MUESA,5,10,E,BD,0
2019-01-01,08:44,Tuesday,SHEPPARD WEST STATION,TUNIP,4,9,N,YU,5436
2019-01-01,10:43,Tuesday,KENNEDY BD STATION,PUMST,0,0,,BD,0
2019-01-01,10:57,Tuesday,ST GEORGE YUS STATION,TUSC,0,0,N,YU,5586
2019-01-01,12:21,Tuesday,KEELE STATION,MUSC,0,0,E,BD,6016
2019-01-01,12:40,Tuesday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2019-01-01,12:54,Tuesday,ST CLAIR WEST STATION,MUPAA,0,0,S,YU,5891
2019-01-01,13:03,Tuesday,FINCH STATION,MUSC,4,9,S,YU,5391
2019-01-01,14:22,Tuesday,WILSON STATION,MUPAA,0,0,S,YU,5581
2019-01-01,15:25,Tuesday,WILSON STATION,SUDP,0,0,N,YU,5741
2019-01-01,16:02,Tuesday,DUPONT STATION,MUATC,6,10,N,YU,6081
2019-01-01,16:25,Tuesday,BROADVIEW STATION,SUDP,0,0,,BD,0
2019-01-01,17:21,Tuesday,GLENCAIRN STATION,EUBK,4,8,N,YU,5531
2019-01-01,17:31,Tuesday,KIPLING STATION,MUSAN,4,8,E,BD,5359
2019-01-01,17:39,Tuesday,GREENWOOD STATION,MUPAA,5,9,E,BD,5162
2019-01-01,18:23,Tuesday,WARDEN STATION,MUSC,0,0,W,BD,5279
2019-01-01,18:49,Tuesday,BATHURST STATION,MUI,5,9,W,BD,5126
2019-01-01,19:51,Tuesday,COXWELL STATION,MUO,4,8,E,BD,5131
2019-01-01,19:53,Tuesday,SPADINA BD STATION,SUAE,0,0,,BD,0
2019-01-01,20:00,Tuesday,WARDEN STATION,PUSTS,0,0,E,BD,5142
2019-01-01,20:11,Tuesday,WARDEN STATION,MUSC,0,0,W,BD,5004
2019-01-01,20:46,Tuesday,JANE STATION,TUSC,0,0,W,BD,5004
2019-01-01,20:56,Tuesday,COXWELL STATION,TUNIP,4,8,E,BD,5009
2019-01-01,21:19,Tuesday,SHEPPARD WEST STATION,MUIRS,0,0,,YU,0
2019-01-01,22:00,Tuesday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2019-01-01,22:25,Tuesday,SPADINA YUS STATION,PUTIJ,0,0,N,YU,5496
2019-01-01,23:02,Tuesday,ISLINGTON STATION,PUSI,0,0,E,BD,5084
2019-01-01,23:35,Tuesday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2019-01-02,00:30,Wednesday,SPADINA YUS STATION,PUTIJ,0,0,N,YU,5826
2019-01-02,00:44,Wednesday,YUS/BD/SHEPPARD SUBWAY,MUGD,0,0,,YU,0
2019-01-02,01:08,Wednesday,FINCH STATION,MUIS,0,0,,YU,0
2019-01-02,01:22,Wednesday,BLOOR STATION,MUO,0,0,S,YU,5616
