Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2018-09-01,00:22,Saturday,PAPE STATION,SUUT,14,18,E,BD,5325
2018-09-01,00:24,Saturday,ROYAL YORK STATION,TUO,6,10,W,BD,5366
2018-09-01,00:51,Saturday,FINCH STATION,MUNCA,0,0,,YU,0
2018-09-01,04:00,Saturday,BLOOR DANFORTH SUBWAY,MUO,0,0,,BD,0
2018-09-01,05:40,Saturday,GLENCAIRN STATION,MUNCA,0,0,,YU,0
2018-09-01,05:45,Saturday,MUSEUM STATION,MUNCA,0,0,,YU,0
2018-09-01,06:31,Saturday,WILSON STATION,MUNOA,5,10,S,YU,0
2018-09-01,06:50,Saturday,NORTH YORK CTR STATION,EUSC,0,0,S,YU,5751
2018-09-01,06:50,Saturday,WILSON STATION,MUNOA,5,10,S,YU,0
2018-09-01,07:05,Saturday,UNION STATION,MUPAA,3,8,N,YU,5796
2018-09-01,07:22,Saturday,WILSON STATION,MUSC,0,0,S,YU,5606
2018-09-01,07:26,Saturday,VICTORIA PARK STATION,EUNT,6,10,W,BD,5233
2018-09-01,08:41,Saturday,JANE STATION,TUSC,0,0,E,BD,5261
2018-09-01,09:05,Saturday,EGLINTON WEST STATION,TUMVS,0,0,N,YU,5601
2018-09-01,09:08,Saturday,WOODBINE STATION,MUNCA,0,0,,BD,0
2018-09-01,09:10,Saturday,EGLINTON WEST STATION,TUMVS,5,10,N,YU,5601
2018-09-01,09:32,Saturday,SHEPPARD WEST STATION,MUI,0,0,S,YU,5471
2018-09-01,09:47,Saturday,KING STATION,SUCOL,0,0,N,YU,5781
2018-09-01,10:31,Saturday,DAVISVILLE STATION,EUSC,0,0,S,YU,5916
2018-09-01,11:02,Saturday,COXWELL STATION,PUMEL,0,0,,BD,0
2018-09-01,11:20,Saturday,WILSON STATION,MUNOA,3,6,S,YU,0
2018-09-01,12:20,Saturday,WOODBINE STATION,MUSC,0,0,E,BD,5329
2018-09-01,12:33,Saturday,JANE STATION,TUSC,0,0,W,BD,5344
2018-09-01,12:59,Saturday,WILSON STATION,MUNOA,3,6,S,YU,0
2018-09-01,13:53,Saturday,LAWRENCE WEST STATION,TUNOA,3,6,S,YU,5501
2018-09-01,14:04,Saturday,EGLINTON WEST STATION,MUNCA,0,0,,YU,0
2018-09-01,14:08,Saturday,MAIN STREET STATION,MUIS,4,8,E,BD,5216
2018-09-01,14:15,Saturday,OSSINGTON STATION,MUPAA,0,0,W,BD,5046
2018-09-01,14:17,Saturday,GLENCAIRN STATION,TUSC,0,0,N,YU,6116
2018-09-01,15:00,Saturday,DONLANDS STATION,MUNCA,0,0,,BD,0
2018-09-01,15:05,Saturday,FINCH STATION,MUIS,0,0,S,YU,6101
2018-09-01,15:32,Saturday,KENNEDY BD STATION,MUSC,0,0,W,BD,5344
2018-09-01,15:58,Saturday,WARDEN STATION,TUSC,0,0,E,BD,5216
2018-09-01,16:12,Saturday,MUSEUM STATION,MUSC,0,0,S,YU,5576
2018-09-01,16:21,Saturday,LESLIE STATION,MUPAA,0,0,W,SHP,6151
2018-09-01,16:36,Saturday,SHERBOURNE STATION,MUIRS,0,0,E,BD,5279
2018-09-01,16:50,Saturday,FINCH STATION,MUNCA,0,0,,YU,0
2018-09-01,16:50,Saturday,QUEEN STATION,MUNCA,0,0,,YU,0
2018-09-01,17:08,Saturday,WARDEN STATION,TUSC,0,0,E,BD,5310
2018-09-01,17:27,Saturday,CHRISTIE STATION,MUPAA,0,0,W,BD,5284
2018-09-01,17:33,Saturday,NORTH YORK CTR STATION,PUMEL,0,0,,YU,0
2018-09-01,17:38,Saturday,ISLINGTON STATION,MUNCA,0,0,,BD,0
2018-09-01,17:55,Saturday,SHEPPARD STATION,EUSC,0,0,S,YU,5466
2018-09-01,18:05,Saturday,YORK MILLS STATION,EUSC,0,0,S,YU,5566
2018-09-01,18:10,Saturday,YORKDALE STATION,MUSC,0,0,N,YU,5581
2018-09-01,18:11,Saturday,MAIN STREET STATION,MUNCA,0,0,,BD,0
2018-09-01,18:12,Saturday,UNION STATION,MUIS,0,0,,YU,0
2018-09-01,18:14,Saturday,ROYAL YORK STATION,MUNCA,0,0,,BD,0
2018-09-01,18:33,Saturday,MIDLAND STATION,SRDP,0,0,,SRT,0
2018-09-01,19:25,Saturday,KIPLING STATION,PUMEL,0,0,,BD,0
2018-09-01,19:34,Saturday,FINCH STATION,MUPAA,4,9,S,YU,6041
2018-09-01,19:55,Saturday,YONGE BD STATION,MUPAA,0,0,E,BD,5129
2018-09-01,20:31,Saturday,OLD MILL STATION,PUTNT,4,9,W,BD,5298
2018-09-01,20:38,Saturday,BLOOR STATION,SUUT,0,0,S,YU,5466
2018-09-01,20:59,Saturday,DUNDAS STATION,SUDP,0,0,N,YU,5776
2018-09-01,21:38,Saturday,LAWRENCE STATION,EUDO,9,14,S,YU,5626
2018-09-01,22:00,Saturday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2018-09-01,23:30,Saturday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2018-09-02,01:06,Sunday,KEELE STATION,MUSC,0,0,E,BD,5239
2018-09-02,04:00,Sunday,BLOOR DANFORTH SUBWAY,MUO,0,0,,BD,0
2018-09-02,04:35,Sunday,WELBECK EMERGENCY EXIT,SUUT,0,0,W,SHP,6166
2018-09-02,06:00,Sunday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2018-09-02,06:20,Sunday,KEELE YARD,SUG,0,0,,BD,0
2018-09-02,07:50,Sunday,QUEEN STATION,TUNCA,0,0,,YU,0
2018-09-02,07:55,Sunday,DONLANDS STATION,TUSC,0,0,W,BD,5244
2018-09-02,08:16,Sunday,DAVISVILLE STATION,MUNOA,5,10,N,YU,0
2018-09-02,10:20,Sunday,GREENWOOD STATION,EUAL,5,10,W,BD,5284
2018-09-02,11:07,Sunday,DAVISVILLE STATION,EUSC,0,0,S,YU,5566
2018-09-02,11:22,Sunday,SHEPPARD WEST STATION,TUNIP,4,8,N,YU,6111
2018-09-02,11:33,Sunday,LAWRENCE WEST STATION,MUPAA,0,0,S,YU,5576
2018-09-02,11:35,Sunday,YORK MILLS STATION,MUPAA,0,0,S,YU,5481
2018-09-02,12:19,Sunday,KIPLING STATION,MUDD,5,10,E,BD,5204
